,Phase,SetSize,FBand,Cluster,Participant,Power
1153,id,2,gamma,Parietal,T18M1,1.38573056100354
1154,id,2,gamma,Parietal,T23F1,1.4014375262043444
1155,id,2,gamma,Parietal,T23F2,1.3845769866978277
1156,id,2,gamma,Parietal,T25F1,1.1317883102657151
1157,id,2,gamma,Parietal,T9F2,1.2514386196396605
1158,id,2,gamma,Parietal,W10F2,0.9234131762368685
1159,id,2,gamma,Parietal,W17M2,1.3448010395090213
1160,id,2,gamma,Occipital,F12F2,1.0491435801954325
1161,id,2,gamma,Occipital,F12M1,1.2613299082097171
1162,id,2,gamma,Occipital,F19M1,1.3159436515428422
1163,id,2,gamma,Occipital,F26F2,1.2483601295242468
1164,id,2,gamma,Occipital,F5M1,1.3991055100579248
1165,id,2,gamma,Occipital,M22F2,1.3668711189325817
1166,id,2,gamma,Occipital,M8M1,1.210682375245096
1167,id,2,gamma,Occipital,M8M2,1.6417658538209339
1168,id,2,gamma,Occipital,S20M1,1.1978164005072947
1169,id,2,gamma,Occipital,S21F1,1.5861117986282591
1170,id,2,gamma,Occipital,T11F1,1.3019267114036994
1171,id,2,gamma,Occipital,T16F2,1.2705518329502803
1172,id,2,gamma,Occipital,T18F2,1.6863897847123912
1173,id,2,gamma,Occipital,T18M1,1.0277336902260203
1174,id,2,gamma,Occipital,T23F1,1.3874095255744028
1175,id,2,gamma,Occipital,T23F2,1.3247861382896804
1176,id,2,gamma,Occipital,T25F1,1.1772106577562587
1177,id,2,gamma,Occipital,T9F2,1.3272687644886965
1178,id,2,gamma,Occipital,W10F2,0.9315499352899788
1179,id,2,gamma,Occipital,W17M2,1.271677087029465
1180,id,2,gamma,All,F12F2,1.1175808274380987
1181,id,2,gamma,All,F12M1,1.394479717918588
1182,id,2,gamma,All,F19M1,1.1911395504338584
1183,id,2,gamma,All,F26F2,1.1997016862425223
1184,id,2,gamma,All,F5M1,1.4166150514641391
1185,id,2,gamma,All,M22F2,1.3398009637134825
1186,id,2,gamma,All,M8M1,1.264198488351661
1187,id,2,gamma,All,M8M2,2.842205307578369
1188,id,2,gamma,All,S20M1,1.2026426041493377
1189,id,2,gamma,All,S21F1,1.2955738974781958
1190,id,2,gamma,All,T11F1,1.3469853063017074
1191,id,2,gamma,All,T16F2,1.2539154332051201
1192,id,2,gamma,All,T18F2,1.5109679089927712
1193,id,2,gamma,All,T18M1,1.2954293375392445
1194,id,2,gamma,All,T23F1,1.9598349470949123
1195,id,2,gamma,All,T23F2,1.2759334324464255
1196,id,2,gamma,All,T25F1,1.1654331076343865
1197,id,2,gamma,All,T9F2,1.253291548076081
1198,id,2,gamma,All,W10F2,0.963669404422043
1199,id,2,gamma,All,W17M2,1.420585573336176
1200,id,3,delta,Frontal,F12F2,1.4523587145152397
1201,id,3,delta,Frontal,F12M1,84.26410691326087
1202,id,3,delta,Frontal,F19M1,1.3520791301074835
1203,id,3,delta,Frontal,F26F2,21.487237870514903
1204,id,3,delta,Frontal,F5M1,4.980866218445891
1205,id,3,delta,Frontal,M22F2,8.399891536596584
1206,id,3,delta,Frontal,M8M1,0.7332251481406179
1207,id,3,delta,Frontal,M8M2,8.54103541519295
1208,id,3,delta,Frontal,S20M1,5.187865843002754
1209,id,3,delta,Frontal,S21F1,1.8978587459690741
1210,id,3,delta,Frontal,T11F1,1.3797453515912041
1211,id,3,delta,Frontal,T16F2,2.371115773336222
1212,id,3,delta,Frontal,T18F2,3.2896406344433538
1213,id,3,delta,Frontal,T18M1,2.2003801280380864
1214,id,3,delta,Frontal,T23F1,0.4940243497941608
1215,id,3,delta,Frontal,T23F2,2.381420231141344
1216,id,3,delta,Frontal,T25F1,17.851771651731006
1217,id,3,delta,Frontal,T9F2,8.262385444382792
1218,id,3,delta,Frontal,W10F2,4.8682109554735105
1219,id,3,delta,Frontal,W17M2,5.354383087093401
1220,id,3,delta,Central,F12F2,1.1370188123730125
1221,id,3,delta,Central,F12M1,21.849635152099037
1222,id,3,delta,Central,F19M1,1.4896714094634782
1223,id,3,delta,Central,F26F2,2.803945673650244
1224,id,3,delta,Central,F5M1,4.752595985837153
1225,id,3,delta,Central,M22F2,1.2683269425704031
1226,id,3,delta,Central,M8M1,0.6346235042146168
1227,id,3,delta,Central,M8M2,2.064200635492714
1228,id,3,delta,Central,S20M1,2.3333120186361627
1229,id,3,delta,Central,S21F1,1.5507699419375407
1230,id,3,delta,Central,T11F1,0.9368354927758182
1231,id,3,delta,Central,T16F2,1.5650959298796263
1232,id,3,delta,Central,T18F2,1.6668773325773762
1233,id,3,delta,Central,T18M1,1.3131659992672127
1234,id,3,delta,Central,T23F1,0.6757847143638527
1235,id,3,delta,Central,T23F2,1.0315358626642326
1236,id,3,delta,Central,T25F1,3.5388113787309137
1237,id,3,delta,Central,T9F2,1.5585755942392232
1238,id,3,delta,Central,W10F2,1.464079992856799
1239,id,3,delta,Central,W17M2,2.5407898605047783
1240,id,3,delta,Temporal,F12F2,1.209463349306782
1241,id,3,delta,Temporal,F12M1,21.292244619908022
1242,id,3,delta,Temporal,F19M1,1.4440106645871138
1243,id,3,delta,Temporal,F26F2,4.4481658369824055
1244,id,3,delta,Temporal,F5M1,4.9121221258763805
1245,id,3,delta,Temporal,M22F2,1.352546521195123
1246,id,3,delta,Temporal,M8M1,0.6753530556049299
1247,id,3,delta,Temporal,M8M2,2.7824049753041717
1248,id,3,delta,Temporal,S20M1,2.758015741752715
1249,id,3,delta,Temporal,S21F1,1.7086597469550384
1250,id,3,delta,Temporal,T11F1,0.9462140263811493
1251,id,3,delta,Temporal,T16F2,2.3603139004868057
1252,id,3,delta,Temporal,T18F2,1.743001108145054
1253,id,3,delta,Temporal,T18M1,1.9177744974848703
1254,id,3,delta,Temporal,T23F1,0.6568465907445841
1255,id,3,delta,Temporal,T23F2,1.061576227262012
1256,id,3,delta,Temporal,T25F1,3.773983635733675
1257,id,3,delta,Temporal,T9F2,2.6255301124455315
1258,id,3,delta,Temporal,W10F2,2.334350519409973
1259,id,3,delta,Temporal,W17M2,2.536316876113815
1260,id,3,delta,Parietal,F12F2,1.2681770564793355
1261,id,3,delta,Parietal,F12M1,9.486498603769979
1262,id,3,delta,Parietal,F19M1,1.7737964522723542
1263,id,3,delta,Parietal,F26F2,1.651612742165661
1264,id,3,delta,Parietal,F5M1,4.832853959460069
1265,id,3,delta,Parietal,M22F2,1.1347906827035272
1266,id,3,delta,Parietal,M8M1,0.7659669700728401
1267,id,3,delta,Parietal,M8M2,1.486051735983
1268,id,3,delta,Parietal,S20M1,1.9676739667913559
1269,id,3,delta,Parietal,S21F1,1.774217206656649
1270,id,3,delta,Parietal,T11F1,0.9915222517986331
1271,id,3,delta,Parietal,T16F2,1.5305806407906069
1272,id,3,delta,Parietal,T18F2,1.7169242108451954
1273,id,3,delta,Parietal,T18M1,1.1761627381917024
1274,id,3,delta,Parietal,T23F1,0.852623562686841
1275,id,3,delta,Parietal,T23F2,1.0855665626323088
1276,id,3,delta,Parietal,T25F1,2.118579009421269
1277,id,3,delta,Parietal,T9F2,1.315452895414921
1278,id,3,delta,Parietal,W10F2,1.4500653890122943
1279,id,3,delta,Parietal,W17M2,2.3470498121846086
1280,id,3,delta,Occipital,F12F2,1.4508816966344544
1281,id,3,delta,Occipital,F12M1,4.867420655937262
1282,id,3,delta,Occipital,F19M1,1.5499152967981311
1283,id,3,delta,Occipital,F26F2,1.4440320179161859
1284,id,3,delta,Occipital,F5M1,4.933338634297137
1285,id,3,delta,Occipital,M22F2,1.4505626225639316
1286,id,3,delta,Occipital,M8M1,0.8107087779881083
1287,id,3,delta,Occipital,M8M2,1.6897763365487732
1288,id,3,delta,Occipital,S20M1,2.256568170665357
1289,id,3,delta,Occipital,S21F1,1.977192754229733
1290,id,3,delta,Occipital,T11F1,0.9333624133644455
1291,id,3,delta,Occipital,T16F2,1.7279973352930516
1292,id,3,delta,Occipital,T18F2,1.6733134474876417
1293,id,3,delta,Occipital,T18M1,1.1057196479189215
1294,id,3,delta,Occipital,T23F1,0.9025999071184628
1295,id,3,delta,Occipital,T23F2,1.3857783873340115
1296,id,3,delta,Occipital,T25F1,1.8427956785581607
1297,id,3,delta,Occipital,T9F2,1.595012981287798
1298,id,3,delta,Occipital,W10F2,2.0637995903205706
1299,id,3,delta,Occipital,W17M2,1.9583811799431
1300,id,3,delta,All,F12F2,1.3002790907278847
1301,id,3,delta,All,F12M1,34.66888272142579
1302,id,3,delta,All,F19M1,1.536901409288741
1303,id,3,delta,All,F26F2,7.7731877375619085
1304,id,3,delta,All,F5M1,4.875060055986691
1305,id,3,delta,All,M22F2,3.2551770396765964
1306,id,3,delta,All,M8M1,0.7242095817656115
1307,id,3,delta,All,M8M2,3.7738042009088812
1308,id,3,delta,All,S20M1,3.0437630311385564
1309,id,3,delta,All,S21F1,1.7694263005730513
1310,id,3,delta,All,T11F1,1.0605836056005327
1311,id,3,delta,All,T16F2,1.8671078667778063
1312,id,3,delta,All,T18F2,2.1486472317505965
1313,id,3,delta,All,T18M1,1.5135061760959647
1314,id,3,delta,All,T23F1,0.6972507354637741
1315,id,3,delta,All,T23F2,1.4531094606858956
1316,id,3,delta,All,T25F1,7.051098452903939
1317,id,3,delta,All,T9F2,3.4748063138655176
1318,id,3,delta,All,W10F2,2.5214078888093883
1319,id,3,delta,All,W17M2,3.1966142283858683
1320,id,3,theta,Frontal,F12F2,0.965248718812938
1321,id,3,theta,Frontal,F12M1,11.049383585799898
1322,id,3,theta,Frontal,F19M1,1.5070708446943544
1323,id,3,theta,Frontal,F26F2,25.45824217397226
1324,id,3,theta,Frontal,F5M1,1.4104989654911178
1325,id,3,theta,Frontal,M22F2,3.787674237539333
1326,id,3,theta,Frontal,M8M1,1.189946225885698
1327,id,3,theta,Frontal,M8M2,4.354577084978216
1328,id,3,theta,Frontal,S20M1,2.647925907571687
1329,id,3,theta,Frontal,S21F1,2.705880149300544
1330,id,3,theta,Frontal,T11F1,1.0379146605821248
1331,id,3,theta,Frontal,T16F2,2.4713110090965285
1332,id,3,theta,Frontal,T18F2,2.61416588117043
1333,id,3,theta,Frontal,T18M1,2.1834086379080655
1334,id,3,theta,Frontal,T23F1,0.7223341105119233
1335,id,3,theta,Frontal,T23F2,1.5773393908177606
1336,id,3,theta,Frontal,T25F1,7.758942678436424
1337,id,3,theta,Frontal,T9F2,7.996582973709248
1338,id,3,theta,Frontal,W10F2,2.0116992283416057
1339,id,3,theta,Frontal,W17M2,4.30945223500493
1340,id,3,theta,Central,F12F2,1.1074391182988435
1341,id,3,theta,Central,F12M1,3.1271166539853463
1342,id,3,theta,Central,F19M1,1.517441854784074
1343,id,3,theta,Central,F26F2,2.648654725134007
1344,id,3,theta,Central,F5M1,1.3632212135355837
1345,id,3,theta,Central,M22F2,1.5117412010082287
1346,id,3,theta,Central,M8M1,1.0905233045813234
1347,id,3,theta,Central,M8M2,1.6117074463935388
1348,id,3,theta,Central,S20M1,1.7374692239079614
1349,id,3,theta,Central,S21F1,1.481888832338802
1350,id,3,theta,Central,T11F1,1.1317438402940685
1351,id,3,theta,Central,T16F2,1.7344974106550373
1352,id,3,theta,Central,T18F2,1.330735538300036
1353,id,3,theta,Central,T18M1,1.2848932568458555
1354,id,3,theta,Central,T23F1,0.9259083140927868
1355,id,3,theta,Central,T23F2,0.9170555767975584
1356,id,3,theta,Central,T25F1,1.9838209741977935
1357,id,3,theta,Central,T9F2,2.0567968448849774
1358,id,3,theta,Central,W10F2,1.4526963949752796
1359,id,3,theta,Central,W17M2,1.7874581303233437
1360,id,3,theta,Temporal,F12F2,1.022471584702702
1361,id,3,theta,Temporal,F12M1,3.4805999008010153
1362,id,3,theta,Temporal,F19M1,1.3490064034112796
1363,id,3,theta,Temporal,F26F2,3.3539740195664516
1364,id,3,theta,Temporal,F5M1,1.3383503032161779
1365,id,3,theta,Temporal,M22F2,1.2966193324556758
1366,id,3,theta,Temporal,M8M1,1.1060732252366325
1367,id,3,theta,Temporal,M8M2,1.6311138479085154
1368,id,3,theta,Temporal,S20M1,1.8876530069945021
1369,id,3,theta,Temporal,S21F1,1.419572531909342
1370,id,3,theta,Temporal,T11F1,1.2217857110905377
1371,id,3,theta,Temporal,T16F2,2.130934218772032
1372,id,3,theta,Temporal,T18F2,1.2582824439395224
1373,id,3,theta,Temporal,T18M1,1.4041048133330247
1374,id,3,theta,Temporal,T23F1,0.8953859111858189
1375,id,3,theta,Temporal,T23F2,0.7682580464690691
1376,id,3,theta,Temporal,T25F1,1.9287013203307555
1377,id,3,theta,Temporal,T9F2,2.0955619423306824
1378,id,3,theta,Temporal,W10F2,1.7906289744461923
1379,id,3,theta,Temporal,W17M2,2.1235528735628426
1380,id,3,theta,Parietal,F12F2,1.2629715929478291
1381,id,3,theta,Parietal,F12M1,1.971428995384813
1382,id,3,theta,Parietal,F19M1,1.750762983949276
1383,id,3,theta,Parietal,F26F2,2.004656636792183
1384,id,3,theta,Parietal,F5M1,1.3612186704789753
1385,id,3,theta,Parietal,M22F2,1.560651950249338
1386,id,3,theta,Parietal,M8M1,0.9941275788675699
1387,id,3,theta,Parietal,M8M2,1.5410925338785466
1388,id,3,theta,Parietal,S20M1,2.0006997297483746
1389,id,3,theta,Parietal,S21F1,1.2737397774034354
1390,id,3,theta,Parietal,T11F1,1.2488977917839559
1391,id,3,theta,Parietal,T16F2,1.6635283879102587
1392,id,3,theta,Parietal,T18F2,1.6623071124141193
1393,id,3,theta,Parietal,T18M1,1.2566527810994121
1394,id,3,theta,Parietal,T23F1,1.0950358025885265
1395,id,3,theta,Parietal,T23F2,0.9977712262657784
1396,id,3,theta,Parietal,T25F1,1.3495918517237435
1397,id,3,theta,Parietal,T9F2,1.7030854142548495
1398,id,3,theta,Parietal,W10F2,1.3166256096464555
1399,id,3,theta,Parietal,W17M2,1.9094140558134343
1400,id,3,theta,Occipital,F12F2,1.4820939457593632
1401,id,3,theta,Occipital,F12M1,1.7502837391187458
1402,id,3,theta,Occipital,F19M1,1.8729177944361335
1403,id,3,theta,Occipital,F26F2,2.0200816439177993
1404,id,3,theta,Occipital,F5M1,1.3623859758341008
1405,id,3,theta,Occipital,M22F2,1.5671458071802782
1406,id,3,theta,Occipital,M8M1,1.0412981853125067
1407,id,3,theta,Occipital,M8M2,1.6563268035299912
1408,id,3,theta,Occipital,S20M1,2.453963873539769
1409,id,3,theta,Occipital,S21F1,1.3513410501635252
1410,id,3,theta,Occipital,T11F1,1.2182670887711995
1411,id,3,theta,Occipital,T16F2,1.7862108302550108
1412,id,3,theta,Occipital,T18F2,2.116933543066399
1413,id,3,theta,Occipital,T18M1,1.2817176067413127
1414,id,3,theta,Occipital,T23F1,1.2415512831780757
1415,id,3,theta,Occipital,T23F2,1.1687907875176191
1416,id,3,theta,Occipital,T25F1,1.2102768177367311
1417,id,3,theta,Occipital,T9F2,2.040199909552765
1418,id,3,theta,Occipital,W10F2,1.6093947637087804
1419,id,3,theta,Occipital,W17M2,1.9868934024736051
1420,id,3,theta,All,F12F2,1.1397140222355184
1421,id,3,theta,All,F12M1,4.955114142806593
1422,id,3,theta,All,F19M1,1.6072646478386825
1423,id,3,theta,All,F26F2,8.90429015934929
1424,id,3,theta,All,F5M1,1.3756933901007602
1425,id,3,theta,All,M22F2,2.1428368423597455
1426,id,3,theta,All,M8M1,1.0992710032698365
1427,id,3,theta,All,M8M2,2.3642619118085193
1428,id,3,theta,All,S20M1,2.13269394846145
1429,id,3,theta,All,S21F1,1.7658775505455642
1430,id,3,theta,All,T11F1,1.135662182731658
1431,id,3,theta,All,T16F2,1.9607320447693846
1432,id,3,theta,All,T18F2,1.8594438137273892
1433,id,3,theta,All,T18M1,1.5146651672265534
1434,id,3,theta,All,T23F1,0.9573312626516869
1435,id,3,theta,All,T23F2,1.1260616716552687
1436,id,3,theta,All,T25F1,3.3589571411725925
1437,id,3,theta,All,T9F2,3.651591156215076
1438,id,3,theta,All,W10F2,1.6355099280082304
1439,id,3,theta,All,W17M2,2.5616666630546012
1440,id,3,alpha,Frontal,F12F2,0.7936091653204149
1441,id,3,alpha,Frontal,F12M1,1.753586689297797
1442,id,3,alpha,Frontal,F19M1,1.8128659171828172
1443,id,3,alpha,Frontal,F26F2,7.249584695833012
1444,id,3,alpha,Frontal,F5M1,1.040896708044085
1445,id,3,alpha,Frontal,M22F2,1.1360563889066997
1446,id,3,alpha,Frontal,M8M1,1.2362894778158164
1447,id,3,alpha,Frontal,M8M2,1.6217790757501813
1448,id,3,alpha,Frontal,S20M1,1.740944703591764
1449,id,3,alpha,Frontal,S21F1,1.5571721122009687
1450,id,3,alpha,Frontal,T11F1,1.365285522559568
1451,id,3,alpha,Frontal,T16F2,1.6799339454677438
1452,id,3,alpha,Frontal,T18F2,2.285095971514322
1453,id,3,alpha,Frontal,T18M1,1.5531719662214127
1454,id,3,alpha,Frontal,T23F1,1.2235690534742178
1455,id,3,alpha,Frontal,T23F2,1.0057647691545952
1456,id,3,alpha,Frontal,T25F1,1.9568923380926315
1457,id,3,alpha,Frontal,T9F2,2.680092265172403
1458,id,3,alpha,Frontal,W10F2,1.5186650136709339
1459,id,3,alpha,Frontal,W17M2,1.8070299483247105
1460,id,3,alpha,Central,F12F2,0.9661292713802788
1461,id,3,alpha,Central,F12M1,1.1068352014488634
1462,id,3,alpha,Central,F19M1,1.542699222544302
1463,id,3,alpha,Central,F26F2,2.3239560473876444
1464,id,3,alpha,Central,F5M1,1.0398601644421164
1465,id,3,alpha,Central,M22F2,0.8362514893153441
1466,id,3,alpha,Central,M8M1,1.5725967124555384
1467,id,3,alpha,Central,M8M2,1.2632703581603373
1468,id,3,alpha,Central,S20M1,1.4650934561089621
1469,id,3,alpha,Central,S21F1,1.3239101259379373
1470,id,3,alpha,Central,T11F1,1.2875828768840485
1471,id,3,alpha,Central,T16F2,1.4771796848893524
1472,id,3,alpha,Central,T18F2,1.8332494455255732
1473,id,3,alpha,Central,T18M1,1.299698398865285
1474,id,3,alpha,Central,T23F1,0.9569905716442695
1475,id,3,alpha,Central,T23F2,1.0508515063547839
1476,id,3,alpha,Central,T25F1,1.1893145209845186
1477,id,3,alpha,Central,T9F2,1.3472460845715766
1478,id,3,alpha,Central,W10F2,1.1104995937807534
1479,id,3,alpha,Central,W17M2,1.3723028503856385
1480,id,3,alpha,Temporal,F12F2,1.027242550247023
1481,id,3,alpha,Temporal,F12M1,1.0841079516278278
1482,id,3,alpha,Temporal,F19M1,1.41710167401473
1483,id,3,alpha,Temporal,F26F2,1.8825931329239314
1484,id,3,alpha,Temporal,F5M1,1.1040474526443602
1485,id,3,alpha,Temporal,M22F2,0.837707452874396
1486,id,3,alpha,Temporal,M8M1,0.9447983108199951
1487,id,3,alpha,Temporal,M8M2,1.1953936055903838
1488,id,3,alpha,Temporal,S20M1,2.078273989373426
1489,id,3,alpha,Temporal,S21F1,1.0705626654689002
1490,id,3,alpha,Temporal,T11F1,1.24101504616351
1491,id,3,alpha,Temporal,T16F2,1.9486293405559647
1492,id,3,alpha,Temporal,T18F2,1.188673759323395
1493,id,3,alpha,Temporal,T18M1,1.3332501753061412
1494,id,3,alpha,Temporal,T23F1,1.0910622576367055
1495,id,3,alpha,Temporal,T23F2,1.136534788570401
1496,id,3,alpha,Temporal,T25F1,1.3062328540089958
1497,id,3,alpha,Temporal,T9F2,1.5408060458068347
1498,id,3,alpha,Temporal,W10F2,1.4966251891227484
1499,id,3,alpha,Temporal,W17M2,1.642146580244668
1500,id,3,alpha,Parietal,F12F2,1.1180963533631216
1501,id,3,alpha,Parietal,F12M1,0.9359717442415582
1502,id,3,alpha,Parietal,F19M1,1.3824122679522106
1503,id,3,alpha,Parietal,F26F2,1.9130539830710058
1504,id,3,alpha,Parietal,F5M1,1.060568842094398
1505,id,3,alpha,Parietal,M22F2,1.0399252981543323
1506,id,3,alpha,Parietal,M8M1,1.2403032616056962
1507,id,3,alpha,Parietal,M8M2,1.0265689663208242
1508,id,3,alpha,Parietal,S20M1,1.4917906288002138
1509,id,3,alpha,Parietal,S21F1,1.315091021089731
1510,id,3,alpha,Parietal,T11F1,1.0846549547584923
1511,id,3,alpha,Parietal,T16F2,1.5937203606143868
1512,id,3,alpha,Parietal,T18F2,1.5484469510292096
1513,id,3,alpha,Parietal,T18M1,1.3139657786657846
1514,id,3,alpha,Parietal,T23F1,1.0488737642118258
1515,id,3,alpha,Parietal,T23F2,1.1445570390006465
1516,id,3,alpha,Parietal,T25F1,0.947295474542805
1517,id,3,alpha,Parietal,T9F2,1.3098405788642646
1518,id,3,alpha,Parietal,W10F2,1.0212318251468806
1519,id,3,alpha,Parietal,W17M2,1.168185584954915
1520,id,3,alpha,Occipital,F12F2,1.290113073027586
1521,id,3,alpha,Occipital,F12M1,0.7288674839988133
1522,id,3,alpha,Occipital,F19M1,1.5261352131469967
1523,id,3,alpha,Occipital,F26F2,2.117957056805203
1524,id,3,alpha,Occipital,F5M1,1.0280627415509171
1525,id,3,alpha,Occipital,M22F2,1.443368958829198
1526,id,3,alpha,Occipital,M8M1,1.092455034509055
1527,id,3,alpha,Occipital,M8M2,0.8952576997511913
1528,id,3,alpha,Occipital,S20M1,1.5284112380879618
1529,id,3,alpha,Occipital,S21F1,1.4968068202224303
1530,id,3,alpha,Occipital,T11F1,1.0180857438619886
1531,id,3,alpha,Occipital,T16F2,1.5964786811524418
1532,id,3,alpha,Occipital,T18F2,1.1871691953302266
1533,id,3,alpha,Occipital,T18M1,1.3964053361514999
1534,id,3,alpha,Occipital,T23F1,1.2828484241880276
1535,id,3,alpha,Occipital,T23F2,1.2980103379261412
1536,id,3,alpha,Occipital,T25F1,0.7600205654948486
1537,id,3,alpha,Occipital,T9F2,1.3250461795939799
1538,id,3,alpha,Occipital,W10F2,0.8158683491789205
1539,id,3,alpha,Occipital,W17M2,1.0892895877689754
1540,id,3,alpha,All,F12F2,0.9889502043330618
1541,id,3,alpha,All,F12M1,1.2028732920604879
1542,id,3,alpha,All,F19M1,1.5644353795763466
1543,id,3,alpha,All,F26F2,3.5378735362564466
1544,id,3,alpha,All,F5M1,1.0457627602129036
1545,id,3,alpha,All,M22F2,1.0336383086317784
1546,id,3,alpha,All,M8M1,1.2957916271575511
1547,id,3,alpha,All,M8M2,1.268522493518027
1548,id,3,alpha,All,S20M1,1.6143853395026975
1549,id,3,alpha,All,S21F1,1.383065002215771
1550,id,3,alpha,All,T11F1,1.2218453563014608
1551,id,3,alpha,All,T16F2,1.6104671489755458
1552,id,3,alpha,All,T18F2,1.7720155992074025
1553,id,3,alpha,All,T18M1,1.3824106814243307
1554,id,3,alpha,All,T23F1,1.114970958328849
1555,id,3,alpha,All,T23F2,1.0795156077709265
1556,id,3,alpha,All,T25F1,1.312230061012493
1557,id,3,alpha,All,T9F2,1.7107177659955324
1558,id,3,alpha,All,W10F2,1.2163364830697438
1559,id,3,alpha,All,W17M2,1.4472497050263844
1560,id,3,beta,Frontal,F12F2,1.1060023184010295
1561,id,3,beta,Frontal,F12M1,1.2658005357269746
1562,id,3,beta,Frontal,F19M1,1.4513182958850352
1563,id,3,beta,Frontal,F26F2,1.4466244736386762
1564,id,3,beta,Frontal,F5M1,1.1973314145392016
1565,id,3,beta,Frontal,M22F2,1.3001700083037735
1566,id,3,beta,Frontal,M8M1,1.3638466665803766
1567,id,3,beta,Frontal,M8M2,1.1707806111791157
1568,id,3,beta,Frontal,S20M1,1.2681242309095848
1569,id,3,beta,Frontal,S21F1,1.2168648652232814
1570,id,3,beta,Frontal,T11F1,1.1812465475763392
1571,id,3,beta,Frontal,T16F2,1.1835861693451657
1572,id,3,beta,Frontal,T18F2,1.4381517905162153
1573,id,3,beta,Frontal,T18M1,1.3717485667914082
1574,id,3,beta,Frontal,T23F1,1.4609774946325997
1575,id,3,beta,Frontal,T23F2,1.2118261602151845
1576,id,3,beta,Frontal,T25F1,1.2776862564020086
1577,id,3,beta,Frontal,T9F2,1.389977031404637
1578,id,3,beta,Frontal,W10F2,1.0664467052136175
1579,id,3,beta,Frontal,W17M2,1.164961068288616
1580,id,3,beta,Central,F12F2,1.1551699453235564
1581,id,3,beta,Central,F12M1,1.0882808013432983
1582,id,3,beta,Central,F19M1,1.2523869028639767
1583,id,3,beta,Central,F26F2,1.3885022344107447
1584,id,3,beta,Central,F5M1,1.1935619796462227
1585,id,3,beta,Central,M22F2,1.4397983548678293
1586,id,3,beta,Central,M8M1,1.2496548076847667
1587,id,3,beta,Central,M8M2,1.0324757178910087
1588,id,3,beta,Central,S20M1,1.1631110255347779
1589,id,3,beta,Central,S21F1,1.0899061335435012
1590,id,3,beta,Central,T11F1,1.2297990613961238
1591,id,3,beta,Central,T16F2,1.082632925061013
1592,id,3,beta,Central,T18F2,1.2059442133575722
1593,id,3,beta,Central,T18M1,1.3554527642030518
1594,id,3,beta,Central,T23F1,1.2063131131191653
1595,id,3,beta,Central,T23F2,1.1204974626444435
1596,id,3,beta,Central,T25F1,1.2495900315194943
1597,id,3,beta,Central,T9F2,1.1546202288731184
1598,id,3,beta,Central,W10F2,1.0108630276773767
1599,id,3,beta,Central,W17M2,0.9847918474762535
1600,id,3,beta,Temporal,F12F2,1.3073310684643384
1601,id,3,beta,Temporal,F12M1,1.2091364573626802
1602,id,3,beta,Temporal,F19M1,1.3834652785781192
1603,id,3,beta,Temporal,F26F2,1.2898539721525666
1604,id,3,beta,Temporal,F5M1,1.1143240540156314
1605,id,3,beta,Temporal,M22F2,1.3688819943039148
1606,id,3,beta,Temporal,M8M1,1.0642483634520823
1607,id,3,beta,Temporal,M8M2,1.047704801720272
1608,id,3,beta,Temporal,S20M1,1.2090431581217884
1609,id,3,beta,Temporal,S21F1,0.9915674389274952
1610,id,3,beta,Temporal,T11F1,1.2851487394497478
1611,id,3,beta,Temporal,T16F2,1.08700756203208
1612,id,3,beta,Temporal,T18F2,1.194316498146324
1613,id,3,beta,Temporal,T18M1,1.2991375485096341
1614,id,3,beta,Temporal,T23F1,1.3340949510249105
1615,id,3,beta,Temporal,T23F2,1.1374154803718122
1616,id,3,beta,Temporal,T25F1,1.110772722970032
1617,id,3,beta,Temporal,T9F2,1.1798865246627606
1618,id,3,beta,Temporal,W10F2,1.029951318521574
1619,id,3,beta,Temporal,W17M2,1.1536302583818063
1620,id,3,beta,Parietal,F12F2,1.1154614185635308
1621,id,3,beta,Parietal,F12M1,1.090395763318029
1622,id,3,beta,Parietal,F19M1,1.144741218733219
1623,id,3,beta,Parietal,F26F2,1.4079701073307767
1624,id,3,beta,Parietal,F5M1,1.1492964440447444
1625,id,3,beta,Parietal,M22F2,1.3160726403606438
1626,id,3,beta,Parietal,M8M1,1.1771555263607214
1627,id,3,beta,Parietal,M8M2,1.0110427885232425
1628,id,3,beta,Parietal,S20M1,1.1961865537769216
1629,id,3,beta,Parietal,S21F1,1.050666888702145
1630,id,3,beta,Parietal,T11F1,1.1376927796688887
1631,id,3,beta,Parietal,T16F2,1.0266857286255593
1632,id,3,beta,Parietal,T18F2,1.0905716773830245
1633,id,3,beta,Parietal,T18M1,1.321340966606487
1634,id,3,beta,Parietal,T23F1,1.079522394695422
1635,id,3,beta,Parietal,T23F2,1.1280282480821133
1636,id,3,beta,Parietal,T25F1,1.155945750713417
1637,id,3,beta,Parietal,T9F2,1.064404310662708
1638,id,3,beta,Parietal,W10F2,1.0109015466667084
1639,id,3,beta,Parietal,W17M2,1.0223861196917368
1640,id,3,beta,Occipital,F12F2,1.0706040614132517
1641,id,3,beta,Occipital,F12M1,1.0881186595114731
1642,id,3,beta,Occipital,F19M1,1.040723268007367
1643,id,3,beta,Occipital,F26F2,1.6238533408014102
1644,id,3,beta,Occipital,F5M1,1.1123004501907623
1645,id,3,beta,Occipital,M22F2,1.241946988281694
1646,id,3,beta,Occipital,M8M1,1.2422446520508386
